x,y
1154.4644981864258,773.8246295470744
1191.3228403989115,772.168178118784
1228.1811826113972,770.5117266904936
1265.0395248238829,768.8552752622031
1301.8978670363688,767.1988238339126
1338.7562092488545,765.5423724056221
1375.6145514613402,763.8859209773317
1412.4728936738259,762.2294695490413
1449.3312358863116,760.5730181207508
1486.1895780987975,758.9165666924604
1523.0479203112832,757.2601152641698
1559.9062625237689,755.6036638358794
1596.7646047362546,753.947212407589
1633.6229469487403,752.2907609792985
1670.481289161226,750.6343095510081
1707.3396313737117,748.9778581227176
1744.1979735861973,747.3214066944271
1781.056315798683,745.6649552661366
1817.914658011169,744.0085038378462
1854.7730002236547,742.3520524095558
1891.6313424361404,740.6956009812653
1928.4896846486263,739.0391495529749
1965.348026861112,737.3826981246843
2002.2063690735977,735.7262466963939
2039.0647112860834,734.0697952681035
2075.923053498569,732.413343839813
2112.7813957110548,730.7568924115226
2149.6397379235405,729.1004409832321
2186.498080136026,727.4439895549417
2223.356422348512,725.7875381266512
2260.2147645609975,724.1310866983607
2297.0731067734832,722.4746352700703
2333.931448985969,720.8181838417798
2370.7897911984546,719.1617324134894
2407.6481334109403,717.505280985199
2444.506475623426,715.8488295569084
2481.364817835912,714.192378128618
2518.223160048398,712.5359267003275
2555.0815022608836,710.8794752720371
2591.9398444733692,709.2230238437467
2628.798186685855,707.5665724154562
2665.6565288983406,705.9101209871657
2702.514871110827,704.2536695588752
2739.3732133233125,702.5972181305848
2776.231555535798,700.9407667022944
2813.089897748284,699.2843152740039
2849.9482399607696,697.6278638457135
2886.8065821732553,695.9714124174229
2923.664924385741,694.3149609891325
2960.5232665982267,692.658509560842
2997.3816088107124,691.0020581325516
3034.239951023198,689.3456067042612
3071.0982932356837,687.6891552759707
3107.9566354481694,686.0327038476803
3144.814977660655,684.3762524193897
3181.673319873141,682.7198009910993
3218.5316620856265,681.0633495628089
3255.390004298112,679.4068981345184
3292.2483465105984,677.750446706228
3329.106688723084,676.0939952779374
3365.9650309355698,674.437543849647
3402.8233731480555,672.7810924213566
3439.681715360541,671.1246409930661
3476.540057573027,669.4681895647757
3513.3983997855125,667.8117381364852
3550.2567419979982,666.1552867081948
3587.115084210484,664.4988352799043
3623.9734264229696,662.8423838516138
3660.8317686354553,661.1859324233234
3697.690110847941,659.5294809950329
3734.5484530604267,657.8730295667425
3771.406795272913,656.2165781384521
3808.2651374853986,654.5601267101615
3845.1234796978842,652.9036752818711
3881.98182191037,651.2472238535806
3918.8401641228556,649.5907724252902
3955.6985063353413,647.9343209969998
3992.556848547827,646.2778695687093
4029.4151907603127,644.6214181404189
4066.2735329727984,642.9649667121283
4103.131875185284,641.3085152838379
4139.99021739777,639.6520638555475
4176.8485596102555,637.995612427257
4213.706901822741,636.3391609989666
4250.565244035228,634.682709570676
4287.423586247713,633.0262581423856
4324.281928460199,631.3698067140951
4361.140270672684,629.7133552858047
4397.998612885171,628.0569038575143
4434.856955097655,626.4004524292238
4471.715297310142,624.7440010009334
4508.573639522627,623.087549572643
4545.431981735113,621.4310981443524
4582.290323947598,619.774646716062
4619.148666160085,618.1181952877715
4656.0070083725695,616.4617438594811
4692.865350585056,614.8052924311905
4729.723692797542,613.1488410029001
4766.5820350100275,611.4923895746097
4803.440377222513,609.8359381463192
4840.298719434999,608.1794867180288
