x,y
1249.808751671866,3465.572693322785
1286.7053224349809,3464.1934598267453
1323.6018931980955,3462.814226330705
1360.4984639612103,3461.434992834665
1397.395034724325,3460.0557593386247
1434.2916054874397,3458.676525842585
1471.1881762505543,3457.2972923465445
1508.0847470136691,3455.9180588505046
1544.9813177767837,3454.5388253544643
1581.8778885398985,3453.1595918584244
1618.7744593030134,3451.780358362384
1655.671030066128,3450.401124866344
1692.5676008292428,3449.021891370304
1729.4641715923574,3447.642657874264
1766.3607423554722,3446.2634243782236
1803.2573131185868,3444.8841908821837
1840.1538838817016,3443.5049573861434
1877.0504546448165,3442.1257238901035
1913.947025407931,3440.746490394063
1950.8435961710456,3439.3672568980232
1987.7401669341605,3437.988023401983
2024.6367376972753,3436.608789905943
2061.53330846039,3435.2295564099027
2098.429879223505,3433.850322913863
2135.3264499866195,3432.4710894178224
2172.223020749734,3431.0918559217826
2209.1195915128487,3429.7126224257427
2246.0161622759633,3428.3333889297023
2282.9127330390784,3426.9541554336624
2319.809303802193,3425.574921937622
2356.7058745653076,3424.195688441582
2393.6024453284226,3422.816454945542
2430.499016091537,3421.437221449502
2467.395586854652,3420.0579879534616
2504.292157617767,3418.6787544574217
2541.1887283808815,3417.2995209613814
2578.085299143996,3415.9202874653415
2614.981869907111,3414.541053969301
2651.8784406702252,3413.1618204732613
2688.7750114333403,3411.782586977221
2725.671582196455,3410.403353481181
2762.5681529595695,3409.0241199851407
2799.4647237226845,3407.644886489101
2836.361294485799,3406.2656529930605
2873.2578652489137,3404.8864194970206
2910.154436012029,3403.5071860009803
2947.0510067751434,3402.1279525049404
2983.947577538258,3400.7487190089
3020.844148301373,3399.36948551286
3057.7407190644876,3397.99025201682
3094.637289827602,3396.61101852078
3131.5338605907173,3395.23178502474
3168.4304313538314,3393.8525515286997
3205.3270021169465,3392.47331803266
3242.223572880061,3391.0940845366194
3279.1201436431757,3389.7148510405796
3316.0167144062907,3388.335617544539
3352.9132851694053,3386.9563840484993
3389.80985593252,3385.577150552459
3426.706426695635,3384.197917056419
3463.6029974587495,3382.8186835603788
3500.499568221864,3381.439450064339
3537.3961389849787,3380.0602165682985
3574.292709748094,3378.6809830722586
3611.1892805112084,3377.3017495762183
3648.085851274323,3375.9225160801784
3684.982422037438,3374.543282584138
3721.8789928005526,3373.164049088098
3758.775563563667,3371.784815592058
3795.672134326782,3370.405582096018
3832.568705089897,3369.0263485999776
3869.4652758530115,3367.6471151039377
3906.361846616126,3366.2678816078974
3943.258417379241,3364.8886481118575
3980.1549881423557,3363.509414615817
4017.0515589054703,3362.1301811197773
4053.948129668585,3360.7509476237374
4090.8447004317,3359.371714127697
4127.7412711948145,3357.992480631657
4164.637841957929,3356.613247135617
4201.534412721044,3355.234013639577
4238.430983484159,3353.8547801435366
4275.327554247273,3352.4755466474967
4312.224125010388,3351.0963131514563
4349.120695773503,3349.7170796554165
4386.017266536617,3348.337846159376
4422.913837299732,3346.958612663336
4459.810408062847,3345.579379167296
4496.706978825961,3344.200145671256
4533.6035495890765,3342.8209121752157
4570.5001203521915,3341.4416786791758
4607.396691115306,3340.0624451831354
4644.293261878421,3338.6832116870955
4681.189832641536,3337.303978191055
4718.08640340465,3335.9247446950153
4754.982974167765,3334.545511198975
4791.87954493088,3333.166277702935
4828.776115693994,3331.7870442068947
4865.672686457109,3330.407810710855
4902.569257220224,3329.0285772148145
4939.465827983338,3327.6493437187746
