x,y
4840.298719434999,608.1794867180288
4841.290390520482,635.3741852880362
4842.282061605965,662.5688838580437
4843.273732691449,689.7635824280511
4844.2654037769325,716.9582809980586
4845.257074862416,744.152979568066
4846.248745947899,771.3476781380735
4847.240417033383,798.542376708081
4848.232088118866,825.7370752780885
4849.223759204349,852.9317738480959
4850.2154302898325,880.1264724181033
4851.207101375317,907.3211709881108
4852.1987724608,934.5158695581183
4853.190443546283,961.7105681281257
4854.182114631766,988.9052666981331
4855.17378571725,1016.0999652681406
4856.165456802733,1043.2946638381482
4857.157127888217,1070.4893624081556
4858.1487989737,1097.684060978163
4859.140470059184,1124.8787595481704
4860.132141144667,1152.0734581181778
4861.12381223015,1179.2681566881854
4862.115483315633,1206.4628552581928
4863.107154401117,1233.6575538282004
4864.098825486601,1260.8522523982078
4865.090496572084,1288.0469509682152
4866.082167657567,1315.2416495382226
4867.07383874305,1342.43634810823
4868.065509828534,1369.6310466782375
4869.057180914017,1396.825745248245
4870.048851999501,1424.0204438182525
4871.040523084984,1451.2151423882601
4872.032194170468,1478.4098409582675
4873.023865255951,1505.604539528275
4874.015536341434,1532.7992380982823
4875.007207426917,1559.9939366682897
4875.9988785124015,1587.1886352382971
4876.990549597885,1614.3833338083045
4877.982220683368,1641.5780323783122
4878.973891768851,1668.7727309483196
4879.965562854335,1695.967429518327
4880.957233939818,1723.1621280883346
4881.948905025301,1750.356826658342
4882.940576110785,1777.5515252283494
4883.932247196269,1804.7462237983568
4884.923918281752,1831.9409223683645
4885.915589367235,1859.1356209383719
4886.907260452718,1886.3303195083793
4887.898931538202,1913.5250180783867
4888.8906026236855,1940.719716648394
4889.882273709169,1967.9144152184017
4890.873944794652,1995.109113788409
4891.865615880135,2022.3038123584165
4892.857286965619,2049.498510928424
4893.848958051102,2076.6932094984313
4894.840629136585,2103.887908068439
4895.832300222069,2131.082606638446
4896.823971307553,2158.277305208454
4897.815642393036,2185.4720037784614
4898.807313478519,2212.666702348469
4899.798984564002,2239.861400918476
4900.790655649486,2267.0560994884836
4901.7823267349695,2294.2507980584915
4902.773997820453,2321.4454966284984
4903.765668905936,2348.6401951985063
4904.75733999142,2375.834893768513
4905.749011076903,2403.029592338521
4906.740682162386,2430.2242909085285
4907.7323532478695,2457.418989478536
4908.724024333354,2484.6136880485433
4909.715695418837,2511.8083866185507
4910.70736650432,2539.0030851885585
4911.699037589803,2566.1977837585655
4912.690708675287,2593.3924823285734
4913.68237976077,2620.5871808985803
4914.6740508462535,2647.781879468588
4915.665721931737,2674.9765780385956
4916.65739301722,2702.171276608603
4917.649064102704,2729.3659751786104
4918.640735188187,2756.560673748618
4919.63240627367,2783.755372318625
4920.6240773591535,2810.9500708886326
4921.615748444638,2838.1447694586404
4922.607419530121,2865.339468028648
4923.599090615604,2892.5341665986552
4924.590761701087,2919.7288651686627
4925.582432786571,2946.92356373867
4926.574103872054,2974.1182623086775
4927.5657749575375,3001.312960878685
4928.557446043021,3028.5076594486923
4929.549117128505,3055.7023580187
4930.540788213988,3082.8970565887075
4931.532459299471,3110.091755158715
4932.524130384954,3137.2864537287223
4933.515801470438,3164.4811522987297
4934.507472555922,3191.675850868737
4935.499143641405,3218.8705494387445
4936.490814726888,3246.065248008752
4937.482485812372,3273.2599465787594
4938.474156897855,3300.454645148767
4939.465827983338,3327.6493437187746
